epoch,loss,val_loss
218,0.021598875522613525,0.1322542311002811
219,0.01922025428354448,0.1338385935458872
220,0.019574570433035784,0.13143815638290512
221,0.01898744005673364,0.13389584670464197
222,0.01895140112359442,0.1301350367979871
223,0.019039784202023464,0.13121839654114512
224,0.018607598907478592,0.1316465445690685
225,0.018521309971772863,0.13019233072797456
226,0.019664505925759964,0.136914337053895
227,0.0204932245188484,0.13584931401742828
228,0.01940493098478399,0.13073153090145853
229,0.0191918875583831,0.12880337114135423
230,0.01948883612731508,0.13538573578827912
231,0.018852807339463457,0.13112532844146094
232,0.0199928727987058,0.12943151717384657
233,0.018915079506661964,0.14011691386500993
234,0.02022118561481144,0.1349577195942402
235,0.018266775216176815,0.12856756606035763
236,0.018833020359606427,0.1287741098139021
237,0.019035904604357248,0.13763734739687708
238,0.01930754447319344,0.129297383957439
239,0.018072311834925237,0.12615862074825498
240,0.017512546044171733,0.13293333703445065
241,0.01950934399649793,0.12599826086726454
242,0.018626935003946226,0.12972688819799158
243,0.018290023999653904,0.13204170556532013
244,0.01837098003164226,0.12539981719520357
245,0.01793219990955264,0.12902219448652533
246,0.01791538959642982,0.13095279783010483
247,0.019363374723231092,0.12707919192810854
248,0.01723595207794478,0.1356853817900022
249,0.018453505100207587,0.131814481690526
250,0.018050756620462325,0.1306258953279919
251,0.017934854530418914,0.13355119133161175
252,0.01896122872245078,0.13992159275545013
253,0.01835133289626124,0.13226262935333782
254,0.018508784737730145,0.12805739707416958
255,0.018122120071019904,0.12858297365407148
256,0.018184139995890504,0.1310971811827686
257,0.018348017433548674,0.1337463330063555
258,0.018374911199013393,0.13208265126579338
259,0.019288703287933386,0.14217757578525278
260,0.019547533682164026,0.13766007559994856
261,0.01896473789112825,0.13781194388866425
262,0.017245718072552013,0.1298054446362787
263,0.017466866913452454,0.13539280452662045
264,0.018633673355604213,0.13141200215452248
265,0.017527417818486105,0.13130343788199955
266,0.01866653081321833,0.1414461847808626
267,0.017166609273237342,0.13471208016077676
268,0.017500226874379257,0.13352406314677662
269,0.01738956964154746,0.1409146839545833
270,0.019972913295907134,0.12871423591342238
271,0.017663555301944998,0.13616877483824888
272,0.01738455295380132,0.13846605064140427
273,0.01683563431816212,0.13235520964695346
274,0.016541652728383448,0.13498288041187656
275,0.0183047970081223,0.13323790455857912
276,0.018064036549927266,0.13846787499884763
277,0.01827417031003564,0.13600203063752916
278,0.018660585633387752,0.1410626858058903
279,0.01887609563110506,0.12860369164910582
280,0.01906087820180783,0.13895072829392222
281,0.01950437229528439,0.1290171378188663
282,0.017310490713034775,0.13060840053690803
283,0.01666189689536159,0.13887280391322243
284,0.01658658794236972,0.1296637391464578
285,0.017191080718903858,0.13767723966803816
286,0.01768710473369734,0.13485247331360975
287,0.017040080381739958,0.13338608418901762
288,0.017685957326024185,0.13294431277447277
289,0.018753913345326688,0.13053176862498125
290,0.017056925144667428,0.13419759149352709
291,0.01647419021830109,0.13177875408695805
292,0.016782413318972376,0.1375185994224416
293,0.0164329715703121,0.12694519095950657
294,0.01653787679057203,0.13404523995187548
295,0.01613730790239631,0.13318733353581694
296,0.01660394980389552,0.13319888648887476
297,0.017964951515964726,0.13430308736860752
298,0.016576901233444612,0.13820032009647953
299,0.016166897353661412,0.14119617785844538
300,0.01687054227416714,0.13746195058855745
301,0.016981155844405293,0.1335425176140335
302,0.016744246779411446,0.13673454274733862
303,0.016390232058862846,0.13136579903463522
304,0.01666020957168703,0.13678927098711333
305,0.01640806497330321,0.13140746557878125
306,0.01744461708756931,0.13175307855837876
307,0.016816819602550537,0.13393158527712026
308,0.016793626109503357,0.13348920167320305
309,0.017592996623659252,0.1307513519293732
310,0.016440593660352568,0.13490743728147614
311,0.01708603546699034,0.13280731977687943
312,0.019231084291366676,0.13226662928031552
313,0.018961906551803444,0.13202700308627552
314,0.017402406873217986,0.13748243389030299
315,0.01663560009397128,0.13599019849465954
316,0.016287961221464416,0.1312212577710549
317,0.016009199026716398,0.13089503741098774
318,0.015531192698022899,0.1352087420721849
319,0.016131921968075866,0.1352006033476856
320,0.016778233483908514,0.13166475999686453
321,0.016924187719054958,0.1340187858376238
322,0.016116539806164072,0.12788870185613632
323,0.017308831680566072,0.13813757648070654
324,0.01674997003511617,0.13328066137101915
325,0.01813664480441195,0.1261426369763083
326,0.01935844468957215,0.14136065397825506
327,0.016962232780368888,0.1359370547450251
328,0.016250615692971385,0.13451841059658262
329,0.017044216663777537,0.13640494354897076
330,0.01710278284279447,0.13521893074115118
331,0.016688422815801175,0.13358186123271784
332,0.016740254231491218,0.13111166883673933
333,0.0159577103970828,0.14011653657588694
334,0.016379061848947815,0.13247155729267332
335,0.017912768512306845,0.13788618457814059
336,0.015390743556268075,0.12842711495856443
337,0.015601199038107605,0.13395799034171635
338,0.01544319466212947,0.13214635662734509
339,0.017162186906253006,0.12595944127274883
340,0.017795348133636164,0.12904594279825687
341,0.017412357593831772,0.13353086759646735
342,0.01643051488745008,0.13534292661481434
343,0.0170792645555647,0.12729726752473247
344,0.015545078229122595,0.13411016534599993
345,0.01513352902953093,0.1345912166353729
346,0.01603085756320141,0.13254544200996557
347,0.015312432206473221,0.13559292339616352
348,0.015364907293890914,0.1316649756497807
349,0.015284175034977641,0.1293960873865419
350,0.015821828739717603,0.14129209642608961
351,0.017055292353581858,0.12290355708036158
352,0.017762431500516103,0.1361685192419423
353,0.01677123221623547,0.13374841461579004
354,0.015318352551035145,0.13039844214088386
355,0.016276327034860264,0.12844780915313297
356,0.015787516382760276,0.1279312473618322
357,0.015799699387713976,0.132676493583454
358,0.015130068175494671,0.13467741654151016
359,0.014793779627949583,0.13210617192089558
360,0.016039040213560358,0.1418329936762651
361,0.016194313102602668,0.13659810399015745
362,0.015254337148850454,0.13582916640573078
363,0.015273730809270752,0.1377025917172432
364,0.015655122049079807,0.13712690874106354
365,0.01533850094796542,0.132537968042824
366,0.015166710327178532,0.13534847357206875
367,0.01579549233429134,0.13320351930128205
368,0.015450987394205203,0.13063330637911955
369,0.01532572714210141,0.13601953805320793
370,0.01495313005722767,0.1331388165967332
371,0.014762080881708101,0.13441878826253945
372,0.014993701773859999,0.13053509261873034
373,0.01527483532132179,0.1385562231557237
374,0.018225546834953858,0.13418646508620846
375,0.017557757025511534,0.1330208093341854
376,0.01845760159559694,0.13895188913577133
377,0.01553091155730334,0.13523169482747713
378,0.015140600096178698,0.13967853556904528
379,0.015324786497170435,0.1358861772136556
380,0.01514488679594269,0.13041619770228863
381,0.01489068492425277,0.13208488230076101
382,0.014732374088363904,0.13839878059095806
383,0.0158209233754771,0.14587122201919556
384,0.014255847325365917,0.13726403274469906
385,0.014588872358823815,0.13595784683194426
386,0.014909816960639814,0.13261049509876305
387,0.01527409475552393,0.13710882721675766
388,0.015029458265167241,0.1356385490960545
389,0.015868774039999527,0.14454031435565817
390,0.01651738177272765,0.14216994494199753
391,0.014206308670634148,0.1379848849028349
392,0.01464153047851926,0.1341040281371938
393,0.01494524680424993,0.1339839914192756
394,0.015101236492103222,0.13338240567180845
395,0.017663100843920428,0.14225948250128162
396,0.01592995620369181,0.1361784123712116
397,0.01544020306684223,0.12976176933281952
398,0.015369277283111039,0.1338922671145863
399,0.015740905221843838,0.1390689555555582
400,0.014363882250572536,0.13829847156173652
401,0.014242376666516066,0.13358072543309796
402,0.015414363362223786,0.14364976953301165
403,0.01711193027029581,0.137121743005183
404,0.015202168233729168,0.14152375091281202
405,0.015961038391562363,0.13763635315828854
406,0.01451316511021087,0.13662775378260347
407,0.014401134286148875,0.13675831485953596
408,0.014432074465588028,0.14141878258022997
409,0.01510189137622422,0.1312652366856734
410,0.014294315385175687,0.13596680222286117
411,0.014226784354404491,0.13844124082889822
412,0.014061631160039528,0.13236414765318236
413,0.014553789026560444,0.14163224606050384
414,0.014510832179118605,0.13551510518623722
415,0.01635077063395989,0.1348165880060858
416,0.015882446731933775,0.14344138755566543
417,0.01548190055159377,0.13563410006463528
418,0.015607580410170496,0.14000190732379755
419,0.014487900063578113,0.12970860426624617
420,0.014201208688866566,0.14068101719021797
421,0.014306302337596813,0.13881078300376734
422,0.014209926247085426,0.14142872165474626
423,0.013963672122461539,0.14025464571184582
424,0.014931247962236988,0.13829843699932098
425,0.01522549010320183,0.14002805886169276
426,0.015481100403977668,0.1340763262576527
427,0.016011650765351222,0.1399571200211843
428,0.01474459154312225,0.1415498604377111
429,0.013785511296352042,0.14140844138132203
430,0.014195580898291048,0.13396871710817018
431,0.014419546213877551,0.1337046232074499
432,0.013976715162725133,0.13791371095511648
433,0.013391876301052524,0.14301164572437605
434,0.014101456316626248,0.13739871833887365
435,0.013863775198913965,0.1382207680079672
436,0.014368982675174872,0.14256417978968886
437,0.014052894066873134,0.13571520273884138
438,0.013698084384896884,0.13459427447782624
439,0.013973791111151086,0.1352820230854882
440,0.014194683838343504,0.14256243387030232
441,0.014292336822323063,0.1359171705941359
442,0.015092104280769241,0.13494840057359803
443,0.015337579271883941,0.14284636287225616
444,0.015004181321345124,0.1416755523532629
445,0.013934601577656233,0.14512102926770845
446,0.014160627193347203,0.1339690372761753
447,0.014412217965239988,0.14577636329664123
448,0.014336305492393234,0.13239870510167545
449,0.01380392203253566,0.14010658570461804
450,0.013659444427592498,0.13705646908945507
451,0.014214788846598537,0.1382093813477291
452,0.015114601715193951,0.1438771817419264
453,0.014312702536984695,0.14103583494822183
454,0.01711065486968294,0.1402844569335381
455,0.015305066371665281,0.13979558646678925
456,0.013957682636329065,0.13771288697090414
457,0.013915260746965514,0.13613529668913948
458,0.01367665556551633,0.13929994569884407
459,0.014029878209911141,0.1388505357835028
460,0.013856116937948209,0.13749650658832657
461,0.013523421688553165,0.14168978523876932
462,0.013172693687545903,0.143224331860741
463,0.014000131890141205,0.13583109921051395
464,0.013500864320781594,0.13962652161717415
465,0.014238702434608164,0.14226831909683016
466,0.01512646573303523,0.1363640601436297
467,0.01501550358336638,0.13978682230744097
468,0.014508127778147658,0.1452892693794436
469,0.013579151862501805,0.13304998787740865
470,0.013357028072955562,0.136937425368362
471,0.01464061327187308,0.13826364196009105
472,0.014436053806075863,0.13604016788303852
473,0.013199349212478482,0.1365229475001494
474,0.014048694281418826,0.14754855674174097
475,0.015315910965642509,0.13614721099535623
476,0.014235363994706787,0.14354044592214954
477,0.014348976254718853,0.13008841913607386
478,0.014637299822460786,0.14113561477926043
479,0.013775031447556674,0.13601042185392645
480,0.014002074761425747,0.1384401044083966
481,0.014357126678577532,0.13581967374516857
482,0.013949437733447435,0.1390806639360057
483,0.013812154723221766,0.13345864497952992
484,0.013845958276743106,0.13620447119077048
485,0.013823673476045038,0.14480387191805574
486,0.014220286886591245,0.1491941443334023
487,0.013949137738011047,0.139514255647858
488,0.013941097881316263,0.1423950396064255
489,0.013924308810565694,0.1384511169874006
490,0.013384209699271357,0.14327325051029524
491,0.013946555180511638,0.13521944979826608
492,0.014833297694613244,0.13981226376361316
493,0.014465235013916505,0.13461589937408766
494,0.013233831768636318,0.13758361960450807
495,0.012881232557964384,0.142364623852902
496,0.013997427297427374,0.1428321829686562
497,0.013056708367395342,0.13941718286110294
498,0.01275573401054477,0.1391616113897827
499,0.013248839296911862,0.13714368413719866
500,0.012862693180567493,0.13778153020474646
501,0.013370674331763796,0.144723081547353
502,0.013558716558869564,0.135324542514152
503,0.014579538475064671,0.13221070646411842
504,0.015353938016821356,0.13777999621298578
505,0.013446393231039537,0.13918968786795935
506,0.013341225843474852,0.14272156771686342
507,0.013959268427581764,0.14239083271887568
508,0.013127176958483224,0.1421916793204016
509,0.01315817987893288,0.13701345171365473
510,0.013895066450441293,0.13973678172462517
511,0.013597193511896859,0.1422977021170987
512,0.014503071198751237,0.1388512384146452
513,0.013744899350236737,0.13521770305103725
514,0.013145147325178864,0.1406180736505323
515,0.013170199957219702,0.13016759480039278
516,0.01312505162558427,0.14085430362158352
517,0.012502794094639374,0.13868937517205873
518,0.01265253469932313,0.13838132201797432
519,0.01348052290724773,0.14183811284601688
520,0.012941754295253287,0.13537875873347124
521,0.013156093638755527,0.13570625686811078
522,0.014381122419281918,0.14461209355956978
523,0.014283050636888719,0.14381299333439934
524,0.013452134779928362,0.13677027407619688
525,0.013057836052943386,0.1426644886119498
526,0.013371592565603992,0.1382963088237577
527,0.01274656406238529,0.1371968568613132
528,0.01261978212050071,0.14243211949037182
